"VerseID","BookName","BookNumber",Chapter,Verse,Text
288,創世記,1,11,21,拉吳生西鹿之後又活了二百零七年，並且生兒養女。
289,創世記,1,11,22,西鹿活到三十歲，生了拿鶴。
290,創世記,1,11,23,西鹿生拿鶴之後又活了二百年，並且生兒養女。
291,創世記,1,11,24,拿鶴活到二十九歲，生了他拉。
292,創世記,1,11,25,拿鶴生他拉之後又活了一百一十九年，並且生兒養女。
293,創世記,1,11,26,他拉活到七十歲，生了亞伯蘭、拿鶴、哈蘭。
294,創世記,1,11,27,他拉的後代記在下面。他拉生亞伯蘭、拿鶴、哈蘭；哈蘭生羅得。
295,創世記,1,11,28,哈蘭死在他的本地迦勒底的吾珥，在他父親他拉之先。
296,創世記,1,11,29,亞伯蘭、拿鶴各娶了妻：亞伯蘭的妻子名叫撒萊；拿鶴的妻子名叫密迦，是哈蘭的女兒；哈蘭是密迦和亦迦的父親。
297,創世記,1,11,30,撒萊不生育，沒有孩子。
298,創世記,1,11,31,他拉帶著他兒子亞伯蘭和他孫子哈蘭的兒子羅得，並他兒婦亞伯蘭的妻子撒萊，出了迦勒底的吾珥，要往迦南地去；他們走到哈蘭，就住在那裏。
299,創世記,1,11,32,他拉共活了二百零五歲，就死在哈蘭。
300,創世記,1,12,1,耶和華對亞伯蘭說：「你要離開你的本地、本族、父家，往我所要指示你的地去。
301,創世記,1,12,2,我必叫你成為大國。我必賜福給你，叫你的名為大；你也要叫別人得福。
302,創世記,1,12,3,為你祝福的，我必賜福與他；那咒詛你的，我必咒詛他。地上的萬族都要因你得福。」
303,創世記,1,12,4,亞伯蘭就照著耶和華曉諭他的去了；羅得也和他同去。亞伯蘭出哈蘭的時候年七十五歲。
304,創世記,1,12,5,亞伯蘭將他妻子撒萊和姪兒羅得，連他們在哈蘭所積蓄的財物、所得的人口，都帶往迦南地去。他們就到了迦南地。
305,創世記,1,12,6,亞伯蘭經過那地，到了示劍地方、摩利平原那裏。那時迦南人住在那地。
306,創世記,1,12,7,耶和華向亞伯蘭顯現，說：「我要把這地賜給你的後裔。」亞伯蘭就在那裏為向他顯現的耶和華築了一座壇。
307,創世記,1,12,8,從那裏他又遷到伯‧特利東邊的山，支搭帳棚；西邊是伯‧特利，東邊是艾。他在那裏又為耶和華築了一座壇，求告耶和華的名。
308,創世記,1,12,9,後來亞伯蘭又漸漸遷往南地去。
309,創世記,1,12,10,那地遭遇饑荒。因饑荒甚大，亞伯蘭就下埃及去，要在那裏暫居。
310,創世記,1,12,11,將近埃及，就對他妻子撒萊說：「如今看哪，我知道妳是容貌俊美的婦人。
311,創世記,1,12,12,埃及人看見你必說：『這是他的妻子』，他們就要殺我，卻叫你存活。
312,創世記,1,12,13,求妳說，妳是我的妹子，使我因妳得平安，我的命也因妳存活。」
313,創世記,1,12,14,及至亞伯蘭到了埃及，埃及人看見那婦人極其美貌。
314,創世記,1,12,15,法老的臣宰看見了她，就在法老面前誇獎她。那婦人就被帶進法老的宮去。
315,創世記,1,12,16,法老因這婦人就厚待亞伯蘭，亞伯蘭得了許多牛、羊、駱駝、公驢、母驢、僕婢。
316,創世記,1,12,17,耶和華因亞伯蘭妻子撒萊的緣故，降大災與法老和他的全家。
317,創世記,1,12,18,法老就召了亞伯蘭來，說：「你這向我所作的是甚麼事呢？為甚麼沒有告訴我她是你的妻子？
318,創世記,1,12,19,為甚麼說：她是你的妹子？以致我幾乎已把她取來作我的妻子！現在你看，你的妻子在這裏，可以帶她走吧。」
319,創世記,1,12,20,於是法老吩咐人將亞伯蘭和他妻子，並他所有的都送走了。
320,創世記,1,13,1,亞伯蘭帶著他的妻子與羅得，並一切所有的，都從埃及上南地去。
321,創世記,1,13,2,亞伯蘭的金、銀、牲畜極多。
322,創世記,1,13,3,他從南地漸漸往伯‧特利去，到了伯‧特利和艾的中間，就是從前支搭帳棚的地方，
323,創世記,1,13,4,也是他起先築壇的地方；他又在那裏求告耶和華的名。
324,創世記,1,13,5,與亞伯蘭同行的羅得也有牛群、羊群、帳棚。
325,創世記,1,13,6,那地容不下他們；因為他們的財物甚多，使他們不能同居。
326,創世記,1,13,7,當時，迦南人與比利洗人在那地居住。亞伯蘭的牧人和羅得的牧人相爭。
327,創世記,1,13,8,亞伯蘭就對羅得說：「求你我不可相爭，你的牧人和我的牧人也不可相爭，因為我們是弟兄。
328,創世記,1,13,9,遍地不都在你眼前嗎？請你離開我：你向左，我就向右；你向右，我就向左。」
329,創世記,1,13,10,羅得舉目看見約旦河的全平原，直到瑣珥，都是滋潤的，那地在耶和華未滅所多瑪、蛾摩拉以先如同耶和華的園子，也像埃及地。
330,創世記,1,13,11,於是羅得選擇約旦河的全平原，往東遷移；他們就彼此分離了。
331,創世記,1,13,12,亞伯蘭住在迦南地，羅得住在平原的城邑，漸漸挪移帳棚，直到所多瑪。
332,創世記,1,13,13,所多瑪人在耶和華面前罪大惡極。
333,創世記,1,13,14,羅得離別亞伯蘭以後，耶和華對亞伯蘭說：「從你所在的地方，你舉目向東西南北觀看；
334,創世記,1,13,15,凡你所看見的一切地，我都要賜給你和你的後裔，直到永遠。
335,創世記,1,13,16,我也要使你的後裔如同地上的塵沙那樣多，人若能數算地上的塵沙才能數算你的後裔。
336,創世記,1,13,17,你起來，縱橫走遍這地，因為我必把這地賜給你。」
337,創世記,1,13,18,亞伯蘭就搬了帳棚，來到希伯崙幔利的平原那裏居住，在那裏為耶和華築了一座壇。
338,創世記,1,14,1,當暗拉非作示拿王，亞略作以拉撒王，基大老瑪作以攔王，提達作列國的王的時候，
339,創世記,1,14,2,他們都攻打所多瑪王比拉、蛾摩拉王比沙、押瑪王示納、洗扁王善以別，和比拉王；比拉就是瑣珥。
340,創世記,1,14,3,這五王都在西訂谷會合；西訂谷就是鹽海。
341,創世記,1,14,4,他們已經事奉基大老瑪十二年，到十三年就背叛了。
342,創世記,1,14,5,十四年，基大老瑪和同盟的王都來在亞特律加寧，殺敗了利乏音人，在哈麥殺敗了蘇西人，在沙微基列亭殺敗了以米人，
343,創世記,1,14,6,在何利人的西珥山殺敗了何利人，一直殺到靠近曠野的伊勒‧巴蘭。
344,創世記,1,14,7,他們回到安‧密巴，就是加低斯，殺敗了亞瑪力全地的人，以及住在哈洗遜‧她瑪的亞摩利人。
345,創世記,1,14,8,於是所多瑪王、蛾摩拉王、押瑪王、洗扁王，和比拉王（比拉就是瑣珥）都出來，在西訂谷與他們交戰，
346,創世記,1,14,9,就是與以攔王基大老瑪、列國的王提達、示拿王暗拉非、以拉撒王亞略交戰；乃是四王與五王交戰。
347,創世記,1,14,10,西訂谷遍滿滑土坑。所多瑪王和蛾摩拉王逃跑，就掉在坑裏；其餘的人都往山上逃跑。
348,創世記,1,14,11,四王就把所多瑪和蛾摩拉所有的財物，並一切的糧食都擄掠去了；
349,創世記,1,14,12,又把亞伯蘭的姪兒羅得和羅得的財物擄掠去了。當時羅得正住在所多瑪。
350,創世記,1,14,13,有一個逃出來的人告訴希伯來人亞伯蘭；亞伯蘭正住在亞摩利人幔利的平原那裏。幔利和以實各並亞乃都是兄弟，曾與亞伯蘭聯盟。
351,創世記,1,14,14,亞伯蘭聽見他兄弟被擄去，就率領他家裏生養的精練壯丁三百一十八人，帶著兵器直追到但，
352,創世記,1,14,15,便在夜間，自己同僕人分隊殺敗敵人，又追到大馬士革左邊的何把，
353,創世記,1,14,16,將被擄掠的一切財物奪回來，連他姪兒羅得和他的財物，以及婦女、人民也都奪回來。
354,創世記,1,14,17,亞伯蘭殺敗基大老瑪和與他同盟的王回來的時候，所多瑪王出來，在沙微谷迎接他；沙微谷就是王谷。
355,創世記,1,14,18,又有撒冷王麥基洗德帶著餅和酒出來迎接；他是至高上帝的祭司。
356,創世記,1,14,19,他為亞伯蘭祝福，說：「願天地的主、至高的上帝賜福與亞伯蘭！
357,創世記,1,14,20,至高的上帝把敵人交在你手裏，是應當稱頌的！」亞伯蘭就把所得的拿出十分之一來，給麥基洗德。
358,創世記,1,14,21,所多瑪王對亞伯蘭說：「你把人口給我，財物你自己拿去吧！」
359,創世記,1,14,22,亞伯蘭對所多瑪王說：「我已經向天地的主─至高的上帝耶和華舉手起誓：
360,創世記,1,14,23,凡是你的東西，就是一根線、一根鞋帶，我都不拿，免得你說：『我使亞伯蘭富足！』
361,創世記,1,14,24,只有僕人所吃的，並與我同行的亞乃、以實各、幔利所應得的分，可以任憑他們拿去。」
362,創世記,1,15,1,這些事以後，耶和華在異象中有話對亞伯蘭說：「亞伯蘭，你不要懼怕！我是你的盾牌，也是你大大的賞賜。」
363,創世記,1,15,2,亞伯蘭說：「主─耶和華啊，我既無子，你還賜我甚麼呢？並且我家宰是大馬士革人以利以謝。」
364,創世記,1,15,3,亞伯蘭又說：「看哪，你沒有給我兒子；那生在我家中的人就是我的後嗣。」
365,創世記,1,15,4,誰知耶和華又有話對他說：「這人必不成為你的後嗣；你本身所生的才成為你的後嗣。」
366,創世記,1,15,5,於是領他走到外邊，說：「你向天觀看，數算眾星，能數得過來嗎？」又對他說：「你的後裔將要如此。」
367,創世記,1,15,6,亞伯蘭信耶和華，他就以此為他的義。
368,創世記,1,15,7,他又對他說：「我是耶和華，曾領你出了迦勒底的吾珥，為要將這地賜你為業。」
369,創世記,1,15,8,亞伯蘭說：「主耶和華啊，我怎能知道必得這地為業呢？」
370,創世記,1,15,9,他說：「你為我取一隻三年的母牛犢，一隻三年的母山羊，一隻三年的公綿羊，一隻斑鳩，一隻雛鴿。」
371,創世記,1,15,10,亞伯蘭就取了這些來，每樣劈開，分成兩半，一半對著一半地擺列，只有鳥沒有劈開。
372,創世記,1,15,11,有鷙鳥下來，落在那死畜的肉上，亞伯蘭就把牠嚇飛了。
373,創世記,1,15,12,日頭正落的時候，亞伯蘭沈沈地睡了；忽然有驚人的大黑暗落在他身上。
374,創世記,1,15,13,耶和華對亞伯蘭說：「你要的確知道，你的後裔必在別人的地為客旅，又服事那地的人；那地的人要苦待他們四百年；
375,創世記,1,15,14,並且他們所要服事的那國，我要懲罰，後來他們必帶著許多財物從那裏出來。
376,創世記,1,15,15,但你要享大壽數，平平安安地歸到你列祖那裏，被人埋葬。
377,創世記,1,15,16,到了第四代，他們必回到此地，因為亞摩利人的罪孽還沒有滿盈。」
378,創世記,1,15,17,日落天黑，不料有冒煙的爐並燃著的燈從那些肉塊中經過。
379,創世記,1,15,18,當那日，耶和華與亞伯蘭立約，說：「我已賜給你的後裔，從埃及河直到幼發拉底大河之地，
380,創世記,1,15,19,就是基尼人、基尼洗人、甲摩尼人、
381,創世記,1,15,20,赫人、比利洗人、利乏音人、
382,創世記,1,15,21,亞摩利人、迦南人、革迦撒人、耶布斯人之地。」
383,創世記,1,16,1,亞伯蘭的妻子撒萊不給他生兒女。撒萊有一個使女，名叫夏甲，是埃及人。
384,創世記,1,16,2,撒萊對亞伯蘭說：「請看，如今耶和華使我不能生育。求你和我的使女同房，或者我可以因她得孩子。」亞伯蘭聽從了撒萊的話‧
385,創世記,1,16,3,於是亞伯蘭的妻子撒萊將使女埃及人夏甲給了丈夫為妾；那時亞伯蘭在迦南已經住了十年。
386,創世記,1,16,4,亞伯蘭與夏甲同房，夏甲就懷了孕；她見自己有孕，就小看她的主母。
387,創世記,1,16,5,撒萊對亞伯蘭說：「我因你受屈。我將我的使女放在你懷中，她見自己有了孕，就小看我。願耶和華在你我中間判斷。」
388,創世記,1,16,6,亞伯蘭對撒萊說：「看哪使女在你手下，你可以隨意待她。」撒萊苦待她，她就從撒萊面前逃走了。
389,創世記,1,16,7,耶和華的天使在曠野書珥路上的水泉旁遇見她，
390,創世記,1,16,8,對她說：「撒萊的使女夏甲，你從哪裏來？要往哪裏去？」夏甲說：「我從我的主母撒萊面前逃出來。」
391,創世記,1,16,9,耶和華的天使對她說：「你回到你主母那裏，服在她手下」；
392,創世記,1,16,10,耶和華的天使又對他說：「我必使你的後裔極其繁多，甚至不可勝數」；
393,創世記,1,16,11,耶和華的天使並且對他說：「看哪，你如今懷孕要生一個兒子，可以給他起名叫以實瑪利，因為耶和華聽見了你的苦情。
394,創世記,1,16,12,他為人必像野人；他的手要攻打各人，各人的手也要攻打他；他必住在他眾弟兄面前。」
395,創世記,1,16,13,夏甲就稱那對她說話的耶和華為「看顧人的上帝」。因而說：「在這裏我也看見那看顧我的嗎？」
396,創世記,1,16,14,所以這井名叫庇耳‧拉海‧萊。看哪，這井正在加低斯和巴列中間。
397,創世記,1,16,15,後來夏甲給亞伯蘭生了一個兒子；亞伯蘭給他起名叫以實瑪利。
398,創世記,1,16,16,夏甲給亞伯蘭生以實瑪利的時候，亞伯蘭年八十六歲。
399,創世記,1,17,1,亞伯蘭年九十九歲的時候，耶和華向他顯現，對他說：「我是全能者上帝；你當在我面前作完全人。
400,創世記,1,17,2,我就與你立約，使你的後裔極其繁多。」
401,創世記,1,17,3,亞伯蘭臉伏在地；上帝又與他說話，說：「
402,創世記,1,17,4,看哪！我與你立約：你要作多國的父。
